id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
74388798,Silent Swordsman LV5,1,9a,false,false,false,9a: Partial unaffected protection.,9a: Unaffected by your opponent's Spell effects,
37267041,Silent Swordsman LV7,1,10,false,false,false,10: Continuous negation of Spells.,10: Negate all Spell effects on the field,
39321065,Silent Swordsman Zero,1,10,false,false,false,10: Negates an activation.,10: You can negate the activation,
71015787,Silent Wobby,1,5,false,false,false,5: Draws a card.,5: Draw 1 card,
24440742,Silhouhatte Trick,1,9b 10,false,false,false,10: Negates opponent's face-up cards' effects. | 9b: Makes itself indestructible by battle.,10: negate their effects until the end of this turn | 9b: neither can be destroyed by that battle,
32619583,"Sillva, Warlord of Dark World",1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon it from the Graveyard,
9791914,Silver Sentinel,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon this card from the Graveyard,
87025064,Silver's Cry,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Dragon Normal Monster in your GY; Special Summon that target,
13382806,Silvervine Senri,1,7b,false,false,false,7b: Revives from GY.,"7b: target 1 Level 2 monster in your GY, except ""Silvervine Senri""; Special Summon it",
22586618,Simorgh of Darkness,1,7b 10,false,false,false,7b: Special Summons itself from the GY. | 10: Negates a Spell/Trap activation.,7b: Special Summon this card from the GY | 10: negate the activation,
64002884,Simorgh Repulsion,1,8,false,false,false,8: Bounces all opponent Spells/Traps.,8: return all cards in your opponent's Spell & Trap Zones to the hand,
57823578,Simorgh Sky Battle,1,6a 8 9a,false,false,false,9a: Grants untargetability. | 8: Mass bounce. | 6a: Damage from bounce is primary (ruling 20).,9a: cannot be targeted by your opponent's card effects | 8: return as many cards on the field to the hand as possible | 6a: inflict damage to your opponent equal to the damage you took,
86489182,"Simorgh, Bird of Ancestry",1,8,false,false,false,8: Bounces up to 2 opponent cards.,8: return up to 2 cards your opponent controls to their owner's hand,
50820852,"Simorgh, Bird of Beginning",1,7b,false,false,false,7b: Revives itself from GY.,7b: You can Special Summon this card in Defense Position,
96214561,"Simorgh, Bird of Bringing",1,7b,false,false,false,7b: Revives itself from the GY.,7b: If this card is in your GY and your opponent controls no cards in their Spell & Trap Zone: You can Special Summon this card,
23619206,"Simorgh, Bird of Calamity",1,7b,false,false,false,7b: Revives itself from the GY.,7b: If this card is in your GY and your opponent controls no cards in their Spell & Trap Zone: You can Special Summon this card,
14989021,"Simorgh, Bird of Divinity",1,6a,false,false,false,6a: Continuous burn without changing the field.,6a: Each player takes 1000 damage during each of their End Phases,
59707204,"Simorgh, Bird of Protection",1,7b,false,false,false,7b: Revives itself from the GY.,7b: You can Special Summon this card in Defense Position,
95192919,"Simorgh, Lord of the Storm",1,9a,false,false,false,9a: Partial untargetability.,9a: Your opponent cannot target this Tribute Summoned card with Spell/Trap Cards or effects,
2006591,Sinful Spoils Awakening,1,8,false,false,false,8: Bounces multiple opponent cards.,8: Target up to 3 cards your opponent controls; return them to the hand,
38511382,Sinful Spoils of Betrayal - Silvera,1,10,false,false,false,10: negates effects,10: negate that opponent's effect,
16240772,Sinful Spoils of Doom - Rciela,1,8 9a,false,false,false,9a: Grants unaffected status. | 8: Can destroy multiple opponent monsters.,"9a: unaffected by other monsters' effects this turn | 8: if their ATK becomes 0 by this effect, destroy them",
90386276,Sinful Spoils Sanctification,1,7b,false,false,false,7b: Revives.,"7b: in your GY or banishment; discard 1 card, and if you do, Special Summon that monster",
67457739,Sinful Spoils Struggle,1,8,false,false,false,8: Can destroy multiple opponent cards.,8: Target any number of cards on the field,
72497366,Sinister Yorishiro,1,9a 9b,false,false,false,9a: Destruction substitute covers card effects. | 9b: Destruction substitute covers battle.,9a: you can send this card to the GY instead | 9b: you can send this card to the GY instead,
72345736,Six Samurai United,1,5,false,false,false,5: Draws cards.,5: draw 1 card for each Bushido Counter on this card,
28273805,Six Strike - Double Assault,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 ""Six Samurai"" monster with 2000 or less ATK from your hand or GY.",
81426505,Six Strike - Triple Impact,1,8,false,false,false,8: Mass destruction.,8: Destroy all face-up monsters your opponent controls,
75525309,Six Style - Dual Wield,1,8,false,false,false,8: Returns 2 opponent cards to hand.,8: Target 2 cards your opponent controls; return those targets to the hand,
3280747,Sixth Sense,1,5,false,false,false,5: Draws cards.,5: you draw that many cards,
60694662,Skelengel,1,5,false,false,false,5: Draws a card.,5: FLIP: Draw 1 card.,
89362180,Skelesaurus,1,7b,false,false,false,7b: Special Summons the destroyed opponent monster from the GY.,7b: You can Special Summon that monster to your field in Defense Position,
82732705,Skill Drain,1,10,false,false,false,10: Continuous negation.,10: Negate the effects of all face-up monsters,
63227401,Skill Prisoner,1,10,false,false,false,10: Negates monster effects.,10: negate that effect,
88901771,Skilled Blue Magician,1,7b,false,false,false,7b: Can Special Summon from GY.,"7b: from your hand, Deck, or Graveyard",
73752131,Skilled Dark Magician,1,7b,false,false,false,7b: Can summon from the GY.,"7b: Special Summon 1 ""Dark Magician"" from your hand, Deck, or GY",
65338781,Skilled Red Magician,1,7b,false,false,false,7b: Can revive from GY.,"7b: Special Summon 1 ""Archfiend"" monster from your hand, Deck, or Graveyard",
46363422,Skilled White Magician,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: from your hand, Deck, or Graveyard",
24088928,Skull Archfiend of Chaos,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card,
61370518,Skull Archfiend of Lightning,1,10,false,false,false,10: Negates targeting effects.,"10: negate the effect if you roll 1, 3, or 6",
10774240,"Skull Guardian, Protector of the Voiceless Voice",1,10,false,false,false,10: Negates an activation.,10: You can negate the activation,
74841885,Sky Scourge Invicil,1,10,false,false,false,10: Continuous negation (ruling 13).,10: Negate the effects of all Spell Cards.,
37351133,Sky Striker Ace - Roze,1,7b 10,false,false,false,7b: Special Summons itself from the GY. | 10: Negates a monster's effects.,7b: while this card is in your GY: You can Special Summon this card | 10: negate the effects of 1 face-up monster your opponent controls,
99550630,Sky Striker Maneuver - Afterburners!,1,8,false,false,false,"8: Can destroy a monster and a Spell/Trap, 2 opponent cards.",8: you can destroy 1 Spell/Trap on the field,
25955749,Sky Striker Maneuver - Jamming Waves!,1,8,false,false,false,"8: Can destroy a Set Spell/Trap and a monster, which can be 2 opponent cards.",8: you can destroy 1 monster on the field,
46271408,Sky Striker Maneuver - Scissors Cross,1,7b,false,false,false,7b: Special Summons from the GY.,7b: you can Special Summon it instead,
21623008,Sky Striker Maneuver - Vector Blast,1,8,false,false,false,8: Can remove multiple opponent monsters.,8: shuffle all your opponent's monsters from the Extra Monster Zones into the Deck,
25733157,Sky Striker Mecha - Eagle Booster,1,9a 9b,false,false,false,9a: Grants unaffected status. | 9b: Grants battle indestructibility.,9a: that target is unaffected by card effects this turn | 9b: it cannot be destroyed by battle this turn,
51227866,Sky Striker Mecha - Shark Cannon,1,7b,false,false,false,7b: Special Summons a monster from the opponent's GY.,7b: you can Special Summon that monster to your field instead,
98338152,Sky Striker Mecha - Widow Anchor,1,7a 10,false,false,false,10: Negates monster effects. | 7a: Takes control of an opponent's monster.,10: negate that face-up monster's effects | 7a: take control of that monster until the End Phase,
63166095,Sky Striker Mobilize - Engage!,1,5,false,false,false,5: Draws a card.,5: you can draw 1 card,
9726840,Sky Striker Mobilize - Linkage!,1,7c,false,false,false,7c: Special Summons an Extra Deck monster without its listed materials.,"7c: Special Summon 1 ""Sky Striker Ace"" monster from your Extra Deck",
61033809,Sky Thunder Xenovader△ Yomi,1,10,false,false,false,10: Negates monster effect activation.,10: negate the activation,
51307986,Skyborne Blue Cularsaw,1,10,false,false,false,10: Negates S/T activation.,10: negate the activation,
40522482,Skydive Scorcher,1,8,false,false,false,8: Can destroy multiple opponent monsters.,8: destroy as many monsters your opponent controls as possible,
47596607,Skyscraper 2 - Hero City,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your Graveyard that was destroyed by battle; Special Summon that target,
47349310,Skystarray,1,7b,true,false,false,7b: Returns itself from banishment.,7b: Banish this card until your next Standby Phase,Self-flicker is a drawback here.
71344451,Slash Draw,1,5 8,false,false,false,5: Draws a card. | 8: Destroys all cards.,5: then draw 1 card | 8: destroy as many cards on the field as possible,
3129527,Sleepy Scapegoats,1,9a 9b,true,false,false,9a: Destruction substitute against effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or card effect, you can destroy 1 Token you control that was Special Summoned by this effect instead | 9b: would be destroyed by battle or card effect, you can destroy 1 Token you control that was Special Summoned by this effect instead","Protects cards mentioning Dark Time Wizard, which may include non-monsters."
72885174,Slip of Fortune,1,7b 10,false,false,false,10: Negates an attack. | 7b: Flickers a monster from banishment back to the field (ruling 1).,10: Negate the attack | 7b: remove from play the attack target monster until the next Standby Phase,
10505300,Slower Swallow,1,5,false,false,false,5: Grants an extra draw.,5: draw 2 cards instead of 1,
84650463,Slushy,1,7b,false,false,false,7b: Special Summons from the GY.,7b: target 1 Level 5 or higher Sea Serpent monster in your GY; Special Summon that target,
93396832,Smashing Horn,1,10,false,false,false,10: negates an activation,10: Negate the activation and destroy it,
16720314,Smile Potion,1,5,false,false,false,5: Draws cards.,5: Draw 2 cards,
80678380,Snake Deity's Command,1,10,false,false,false,10: Negates a Spell activation.,10: Negate the activation,
45663742,Snake-Eye Oak,1,7b,false,false,false,7b: Special Summons from GY or banishment.,7b: that is banished or in your GY; either add it to your hand or Special Summon it,
58071334,Snake-Eyes Doomed Dragon,1,7c,false,false,false,7c: An alternate summon from the Extra Deck without its listed materials.,7c: Special Summoned by sending 2 face-up Monster Cards from your Spell & Trap Zone to the GY,
48452496,Snake-Eyes Flamberge Dragon,1,7a 7b,true,false,false,7b: Revives from GY. | 7a: Takes opponent's Monster Card to own field.,7b: Special Summon 2 Level 1 FIRE monsters from your GY | 7a: Special Summon it to your field,7a applies when the Continuous Spell monster is the opponent's.
45986603,Snatch Steal,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Take control of the equipped monster.,
25137581,"Sneaky ""C""",1,8,true,false,false,8: Mass destruction.,8: Destroy all Special Summoned monsters on the field,"The hand effect only summons itself; the removal comes later from the flip, so rule 4 was not applied."
60228941,"Snoww, Unlight of Dark World",1,7b,false,false,false,7b: Special Summons a monster from the opponent's GY.,7b: target 1 monster in your opponent's Graveyard,
35448319,Snyffus,1,7b,false,false,false,7b: Revives itself from the GY.,7b: you can Special Summon this card from the Graveyard,
45985838,Solar Flare Dragon,1,6a,false,false,false,6a: Burn without changing the field.,6a: Inflict 500 damage to your opponent.,
44472639,Solar Ray,1,6a,false,false,false,6a: Burn is its primary function.,6a: Inflict 600 points of damage,
691925,Solar Recharge,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
78114463,Solemn Accusation,1,10,false,false,false,10: Negates Spell/Trap activation.,10: negate the activation,
16308000,Solemn Authority,1,9a,false,false,false,9a: Grants untargetability.,9a: it cannot be targeted by other card effects,
41420027,Solemn Judgment,1,10,false,false,false,10: Negates a Summon or activation.,10: negate the Summon or activation,
92512625,Solemn Scolding,1,10,false,false,false,10: Negates summons or activations.,10: negate the Summon or activation,
40605147,Solemn Strike,1,10,false,false,false,10: Negates a Summon or activation.,10: negate the Summon or activation,
84749824,Solemn Warning,1,10,false,false,false,10: Negates a Summon or activation.,10: negate the Summon or activation,
93377803,Solitary Sword of Poison,1,6b,false,false,false,6b: Doubles ATK.,6b: original ATK/DEF is doubled,
58053438,Songs of the Dominators,1,10,false,false,false,10: Negates a monster effect.,10: Negate that effect,
93138457,Sonic Stun,1,10,false,false,false,10: Negates an attack.,10: Negate the attack,
36405256,Sorciere de Fleur,1,7b,false,false,false,7b: Special Summons from the opponent's GY.,7b: select 1 monster in your opponent's Graveyard. Special Summon that monster,
54447022,Soul Charge,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: Target any number of monsters in your GY; Special Summon them,
5253985,Soul Crossing,1,8,false,false,false,8: Can Tribute several opponent monsters (ruling 28).,8: you can Tribute a monster(s) your opponent controls,
79339613,Soul Energy MAX!!!,1,8,false,false,false,8: Mass destruction.,8: destroy as many monsters your opponent controls as possible,
95026693,Soul of Fire,1,6a,false,false,false,6a: Burn without changing the field.,6a: Inflict damage to your opponent equal to half the ATK of the removed monster,
92924317,Soul Resurrection,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: targeting 1 Normal Monster in your Graveyard; Special Summon it,
12061457,Soul Scissors,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card,
23020408,Soul Servant,1,5,false,false,false,5: Draws cards.,5: draw cards equal to the number,
88197162,Soul Transition,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
44335251,Souleating Oviraptor,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 Dinosaur-Type monster from your Graveyard,
24514503,Soulicer Crystal,1,9a 10,false,false,false,9a: Indestructible by card effects. | 10: Negates a monster's effects.,9a: Cannot be destroyed by card effects. | 10: negate its effects,
92092092,Space Dragster,1,9a 9b,false,false,false,9a: Grants effect-destruction protection to Tuners. | 9b: Grants battle indestructibility to Tuners.,9a: cannot be destroyed by battle or your opponent's card effects | 9b: cannot be destroyed by battle,
1539051,Space Gift,1,5,false,false,false,5: Draws cards.,5: Draw 1 card for each,
39041729,Spacetime Transcendence,1,7b,false,false,false,7b: Can Special Summon from the GY.,7b: Special Summon 1 Dinosaur monster from your hand or GY,
76103675,Sparks,1,6a,false,false,false,6a: Pure burn.,6a: Inflict 200 points of damage,
2729965,Spatial Trunade,1,8,false,false,false,8: Can bounce 2 opponent cards.,8: Return up to 2 cards on the field to the hand,
39984786,Spawn Alligator,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon it from the Graveyard,
58551308,Spear Cretin,1,7b,false,false,false,7b: Special Summons monsters from the GY.,"7b: selects 1 monster from their Graveyard, and Special Summons it",
42598242,Special Hurricane,1,8,false,false,false,8: Mass destruction.,8: Destroy all Special Summoned monsters on the field,
97520701,Special Schedule,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Target 1 Machine monster in your GY with 3000 or more ATK; Special Summon that target,
58201062,"Spectral, Dragon Ruler of Flickers",1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: ""Chasma, Dragon Ruler of Auroras"" in your GY; Special Summon it",
86174055,Speed Bird,1,7b,false,false,false,7b: Special Summons from the GY.,7b: target 2 Level 2 monsters in your Graveyard; Special Summon them,
88204302,Speed Recovery,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your Graveyard; Special Summon it,
9365703,Speed Warrior,1,6b,false,false,false,6b: Doubles its own ATK.,6b: make its ATK become double its original ATK,
12950294,Speedburst Dragon,1,6a,false,false,false,6a: Reflects damage (ruling 22).,6a: inflict damage to your opponent equal to the damage you took,
59640711,Speedroid Den-Den Daiko Duke,1,7b,false,false,false,7b: Can revive from the GY.,"7b: Special Summon 1 ""Speedroid"" Tuner monster from your hand or Graveyard",
53054833,Speedroid Double Yoyo,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: ""Speedroid"" monster in your Graveyard; Special Summon it",
58543073,Speedroid Dupligate,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card as a Normal Monster,
27660735,Speedroid Tri-Eyed Dice,1,10,false,false,false,10: Negates an attack.,10: negate the next attack,
84636823,Spell Canceller,1,3.2 10,false,false,false,3.2: Activation lock on an attackable monster. | 10: Continuous negation.,"3.2: Spell Cards, and their effects on the field, cannot be activated | 10: Negate all Spell effects on the field",
28958464,"Spell Card ""Monster Reborn""",1,7b,false,false,false,7b: Revives a monster from a GY.,7b: Target 1 monster in either GY; Special Summon it,
15735108,"Spell Card ""Soul Exchange""",1,8,false,false,false,8: Can Tribute several opponent monsters (ruling 28).,8: you can Tribute monsters your opponent controls even though you do not control them,
76714458,Spell of Pain,1,6a,false,false,false,6a: Redirects damage (ruling 22).,"6a: Your opponent takes the effect damage from that card or effect, instead.",
39123673,Spell Power Attainment,1,8 10,false,false,false,10: Negates effects. | 8: Can destroy several opponent cards.,"10: negate the effects of that many face-up cards your opponent controls | 8: and if you do that, destroy them",
1669772,Spell Purification,1,8,false,false,false,8: Can destroy multiple opponent cards.,8: Destroy all face-up Continuous Spell Cards,
93260132,Spell Shattering Arrow,1,8,false,false,false,8: destroys multiple opponent Spells,8: Destroy as many face-up Spells your opponent controls as possible,"Damage is a byproduct of destruction, so no 6a."
77456448,Spell Shattering Sword,1,8 10,false,false,false,8: Destroys multiple opponent Spells. | 10: Negates monster effects.,8: Destroy all face-up Spells your opponent controls | 10: negate its effects,
38275183,Spell Shield Type-8,1,10,false,false,false,10: Negates Spell activations.,10: negate the activation,
29735721,Spell Vanishing,1,10,false,false,false,10: Negates Spell activation.,10: Negate the activation of a Spell Card,
10069180,Spell-Stopping Statute,1,10,false,false,false,10: Negates a Spell activation.,10: Negate the activation,
23314220,Spellbook of Knowledge,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
52628687,Spellbook of Life,1,7b,false,false,false,7b: Revives from GY.,7b: Special Summon that target in face-up Attack Position,
88616795,Spellbook of Wisdom,1,9a,false,false,false,9a: Grants unaffected status.,9a: unaffected by Trap effects this turn,
46148485,Sphinx of the Cycle,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon this card from your GY,
56051648,Spider Egg,1,10,false,false,false,10: Negates an attack.,10: Negate the attack,
56461575,Spiral Reborn,1,7b 9a,false,false,false,7b: Revives from the GY. | 9a: Grants targeting and destruction protection.,7b: Target 1 Level 7 or lower Dragon monster in your GY; Special Summon it | 9a: your opponent cannot target it with card effects,
49328340,Spiral Spear Strike,1,5,false,false,false,5: Draws cards.,"5: Draw 2 cards, then discard 1 card",
50418970,Spirit Burner,1,6a,false,false,false,"6a: Damage triggered by a bounce, not destruction/summon/battle.",6a: inflict 600 damage to your opponent,
48659020,Spirit Caller,1,7b,false,false,false,7b: Revives a monster from the GY.,7b: Special Summon 1 Level 3 or lower Normal Monster from your Graveyard,
25343280,Spirit of the Pharaoh,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: Special Summon up to 4 Level 2 or lower Zombie-Type Normal Monsters from your Graveyard,
4896788,Spirit of the Pot of Greed,1,5,false,false,false,"5: Grants an extra draw, including to its controller.",5: they can draw 1 more card,
65685470,Spirit of the Six Samurai,1,5 9a 9b,false,false,false,5: Draws a card. | 9a: Destruction substitute. | 9b: Destruction substitute in battle.,"5: Draw 1 card | 9a: If the equipped monster would be destroyed, destroy this card instead | 9b: If the equipped monster would be destroyed, destroy this card instead",
90829280,Spirit of Yubel,1,7b 9b,false,false,false,9b: Battle destruction immunity. | 7b: Can Special Summon from banishment or GY.,"9b: Cannot be destroyed by battle | 7b: Special Summon 1 of your ""Yubel"" that is banished or in your hand, Deck, or GY",
45538320,Spiritual Art Familiars,1,7b,false,false,false,7b: Can Special Summon a monster from the GY.,7b: Special Summon 1 Spellcaster monster with 1500 DEF from your Deck or GY,
23623653,Spiritual Beast Tamer Lara,1,9a 9b,false,false,false,9a: Destruction substitute against card effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or card effect, you can banish this card from your field or GY instead | 9b: would be destroyed by battle or card effect, you can banish this card from your field or GY instead",
65193366,Spiritual Beast Tamer Winda,1,7c,false,false,false,7c: Brings an Extra Deck monster out without materials.,"7c: from your Deck or Extra Deck, ignoring its Summoning conditions",
70156997,Spiritual Earth Art - Kurogane,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 Level 4 or lower EARTH monster from your Graveyard,
42945701,Spiritual Fire Art - Kurenai,1,6a,false,false,false,6a: Burn with a Tribute cost.,6a: inflict damage to your opponent equal to that monster's original ATK,
5037726,Spiritual Light Art - Hijiri,1,7b,false,false,false,7b: Summons a banished monster.,7b: you Special Summon that monster,
101403077,Splendor of the Winter Raven Witch,1,7b 10,false,false,false,7b: Can Special Summon from the GY. | 10: Negates a card's effects.,"7b: Special Summon 1 ""Winter Raven"" monster from your hand or GY | 10: negate its effects until the end of this turn",Fusion material from Extra Deck is not Deck material (7d).
42952160,Split Mirror of the Underworld,1,6a 7b,false,false,false,7b: Special Summons from the GY. | 6a: Inflicts effect damage without changing the field.,7b: Special Summon 1 monster from your GY | 6a: Inflict double the damage you took to your opponent,
2625939,Spool Code,1,10,false,false,false,10: Negates an attack.,10: Negate the attack,
11747708,Spore,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card from your Graveyard,
10584050,Springans Blast!,1,10,false,false,false,10: Negates monster effects.,10: its effects are negated,
94096018,SPYGAL Misty,1,5,false,false,false,5: Draws a card.,5: draw 1 card if it is a card of that type,
30979619,SPYRAL GEAR - Big Red,1,7b 9b,false,true,false,7b: Revives a monster from the GY. | 9b: Equipped monster indestructible by battle.,"7b: target 1 ""SPYRAL"" monster in your Graveyard; Special Summon it | 9b: It cannot be destroyed by battle.",
73828446,SPYRAL GEAR - Fully Armed,1,7b,true,false,false,7b: Revives SPYRAL Super Agent from the GY.,7b: Special Summon it,"Banishes the destroyed monster plus 1 card on field; only 1 field card, not counted as rule 8."
37433748,SPYRAL GEAR - Last Resort,1,9a 9b,false,false,false,9a: Grants effect and targeting protection. | 9b: Grants battle protection.,"9a: cannot be destroyed by battle or card effects, also your opponent cannot target it with card effects | 9b: cannot be destroyed by battle",
27642961,SPYRAL MISSION - Assault,1,5,false,false,false,5: Draws cards.,5: You can draw 1 card,
39373426,SPYRAL MISSION - Recapture,1,7a 9a 9b,false,false,false,7a: Takes control of an opponent's monster. | 9a: Destruction substitute vs card effects. | 9b: Destruction substitute vs battle.,7a: take control of it until the End Phase | 9a: you can banish this card from your Graveyard instead of destroying | 9b: you can banish this card from your Graveyard instead of destroying,
9212051,SPYRAL MISSION - Rescue,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: target 1 ""SPYRAL"" monster in your GY; Special Summon it",
78080961,SPYRAL Quik-Fix,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can discard 1 card; Special Summon this card,
54631665,SPYRAL Resort,1,9a,false,false,false,9a: Grants untargetability to other SPYRAL cards.,"9a: Your opponent cannot target other ""SPYRAL"" cards you control with card effects",
35699,SPYRAL Sleeper,1,7b 8,false,false,false,8: Can destroy 2 opponent cards. | 7b: Can Special Summon a monster from the GY.,"8: up to 2 cards your opponent controls; destroy them | 7b: Special Summon 1 ""SPYRAL Super Agent"" from your hand, Deck, or Graveyard",
38783169,Squeaknight,1,9a 9b,false,false,false,9a: effect destruction substitute | 9b: battle destruction substitute,"9a: If the equipped monster would be destroyed by battle or card effect, destroy this card instead | 9b: If the equipped monster would be destroyed by battle or card effect, destroy this card instead",
54458867,Squib Draw,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
42232157,Stage of Destiny,1,7b,false,false,false,7b: Special Summons from the GY.,7b: from your hand and/or GY,
16598965,Stained Glass of Light & Dark,1,5,false,false,false,5: Draws cards.,5: You can draw 3 cards,
86060749,Stall Turn,1,10,false,false,false,10: Negates activations.,10: negate the activation,
49154689,Stand In,1,7b,false,false,false,7b: Summons from opponent's GY.,7b: Special Summon it to your field,
65384188,Stand-Off,1,9a 9b 10,false,false,false,10: Negates monster effects. | 9a: Grants unaffected status. | 9b: Grants battle immunity.,10: negate their effects | 9a: are unaffected by other card effects | 9b: they cannot be destroyed by battle,
61257789,Stardust Dragon/Assault Mode,1,7b 10,false,false,false,10: negates an activation | 7b: special summons itself from the GY,10: negate the activation | 7b: You can Special Summon this card from your GY,
27196937,Stardust Flash,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Target 1 ""Stardust"" monster in your Graveyard; Special Summon it",
20590784,Stardust Re-Spark,1,5 7b 7c 10,false,false,false,10: Negates an attack. | 5: Draws a card. | 7b: Can revive from the GY. | 7c: Extra Deck monster without materials.,"10: Negate the attack | 5: draw 1 card | 7b: Special Summon 1 ""Stardust"" monster from your Extra Deck or Graveyard | 7c: Special Summon 1 ""Stardust"" monster from your Extra Deck",
58120309,Starlight Road,1,7c 10,false,false,false,10: Negates an effect. | 7c: Summons from the Extra Deck without materials.,"10: Negate the effect | 7c: Special Summon 1 ""Stardust Dragon"" from your Extra Deck",
58374502,Starry Knight Blast,1,10,false,false,false,10: Negates an effect.,10: negate that effect,
44818,Starry Knight Orbitael,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: while this card is in your GY (except during the Damage Step): You can Special Summon this card,
23220533,Starry Knight Rayel,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: target 1 ""Starry Knight"" monster in your GY, except ""Starry Knight Rayel""; Special Summon it",
58406094,Starry Knight Sky,1,5,false,false,false,5: Draws a card.,5: You can draw 1 card,
90835938,"Starry Night, Starry Dragon",1,7b 9a 9b,false,false,false,9a: Partial effect protection. | 9b: Partial battle protection. | 7b: Temporary banish returns (ruling 27).,9a: or by a DARK monster's effects | 9b: Cannot be destroyed by battle with a DARK monster | 7b: banish that opponent's monster until the End Phase,
27118421,"Starving Venom Fusion Dragon, Four Heavenly Dragons",1,10,false,false,false,10: Negates a monster's effects.,10: negate its effects,"Uses opponent's monsters as material, but rule 8 does not apply to Extra Deck monsters."
39915560,Starving Venom Predapower Fusion Dragon,1,7b 10,false,false,false,10: Negates an activation. | 7b: Special Summons from the GY.,10: negate the activation | 7b: target 1 DARK monster in your GY; Special Summon it,
23626223,Statue of Anguish Pattern,1,9a,false,false,false,9a: Untargetable while condition holds.,9a: cannot be targeted by an opponent's card effects,
49964567,Staysailor Romarin,1,9a 9b,false,false,false,9a: One-time protection from card effect destruction. | 9b: One-time protection from battle destruction.,"9a: it is not destroyed | 9b: would be destroyed by battle or card effect this turn, it is not destroyed",
84488827,Steelswarm Caucastag,1,8,false,false,false,8: Destroys all monsters or all Spells/Traps.,"8: Destroy all monsters on the field, except this card.",
94092230,Steelswarm Hercules,1,8,false,false,false,8: Destroys all other cards on the field.,8: destroy all other cards on the field,
85505315,Steelswarm Mantis,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your Graveyard; Special Summon that target,
22009013,Steelswarm Moth,1,8,false,false,false,8: Bounces up to 2 cards.,8: target up to 2 cards your opponent controls; return those targets to the hand,
99733359,Stegocyber,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: while this card is in your Graveyard: You can pay 1000 LP; Special Summon this card,
81810441,Stellarknight Alpha,1,9a,false,false,false,9a: Grants unaffected status.,9a: it is unaffected by your opponent's card effects,
41510920,Stellarnova Alpha,1,5 10,false,false,false,10: Negates an activation. | 5: Draws a card.,10: negate the activation | 5: then draw 1 card,
68167124,Stinging Swordsman,1,8,false,false,false,8: Bounces multiple opponent cards.,8: Return all face-up cards in your opponent's Spell & Trap Card Zones to the hand,
31812496,Stone Statue of the Aztecs,1,6b,false,false,false,6b: Doubles battle damage.,6b: Double any Battle Damage,
70786111,Stonehenge,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Target 1 monster with 0 ATK in your GY; Special Summon it,
13210191,Storm,1,8,false,false,false,8: Destroys multiple opponent cards.,8: destroy as many Spell/Trap Cards your opponent controls as possible,
89571015,Storm Cipher,1,9a 9b,false,false,false,9a: Partial unaffected status. | 9b: Partial battle protection.,9a: Unaffected by monster effects activated in the Extra Monster Zone | 9b: Cannot be destroyed by battle with monsters in the Extra Monster Zone,
83195035,Storm Dragon's Return,1,7b,false,false,false,7b: Special Summons a banished monster.,7b: Target 1 banished monster; Special Summon it to your field,
5650082,Storming Mirror Force,1,8,false,false,false,8: Returns multiple opponent monsters to the hand.,8: Return all your opponent's Attack Position monsters to the hand,
